CNES,CODUFMUN,REGSAUDE,MICR_REG,DISTRSAN,DISTRADM,TPGESTAO,PF_PJ,CPF_CNPJ,NIV_DEP,CNPJ_MAN,ESFERA_A,ATIVIDAD,RETENCAO,NATUREZA,CLIENTEL,TP_UNID,TURNO_AT,NIV_HIER,TERCEIRO,TP_LEITO,CODLEITO,QT_EXIST,QT_CONTR,QT_SUS,QT_NSUS,COMPETEN,NAT_JUR
"2571242","521310","14","","","","M","3","37412400000114","1","00000000000000","","04","","","03","05","06","","","1","06",4,0,2,2,"202103","2062"
"2571242","521310","14","","","","M","3","37412400000114","1","00000000000000","","04","","","03","05","06","","","4","10",6,0,3,3,"202103","2062"
"2571242","521310","14","","","","M","3","37412400000114","1","00000000000000","","04","","","03","05","06","","","1","04",6,0,3,3,"202103","2062"
"2571242","521310","14","","","","M","3","37412400000114","1","00000000000000","","04","","","03","05","06","","","5","45",2,0,2,0,"202103","2062"
"2571242","521310","14","","","","M","3","37412400000114","1","00000000000000","","04","","","03","05","06","","","1","15",2,0,0,2,"202103","2062"
"2571242","521310","14","","","","M","3","37412400000114","1","00000000000000","","04","","","03","05","06","","","1","14",1,0,1,0,"202103","2062"
"2571242","521310","14","","","","M","3","37412400000114","1","00000000000000","","04","","","03","05","06","","","2","33",2,0,1,1,"202103","2062"
"7177534","521310","14","","","","M","3","11935578000156","1","00000000000000","","04","","","02","62","03","","","2","33",6,0,6,0,"202103","2062"
"7177534","521310","14","","","","M","3","11935578000156","1","00000000000000","","04","","","02","62","03","","","7","07",5,0,3,2,"202103","2062"
"7177534","521310","14","","","","M","3","11935578000156","1","00000000000000","","04","","","02","62","03","","","1","03",6,0,6,0,"202103","2062"
"7813767","521310","","","","","M","3","00000000000000","3","02316537000190","","04","","","01","73","06","","","3","96",2,0,0,2,"202103","1244"
"8013543","521310","14","","","","M","3","00000000000000","3","02316537000190","","04","","","03","05","06","","","3","96",6,0,0,6,"202103","1244"
"8013543","521310","14","","","","M","3","00000000000000","3","02316537000190","","04","","","03","05","06","","","1","03",10,0,10,0,"202103","1244"
"8013543","521310","14","","","","M","3","00000000000000","3","02316537000190","","04","","","03","05","06","","","4","43",17,0,17,0,"202103","1244"
"8013543","521310","14","","","","M","3","00000000000000","3","02316537000190","","04","","","03","05","06","","","5","45",1,0,1,0,"202103","1244"
"8013543","521310","14","","","","M","3","00000000000000","3","02316537000190","","04","","","03","05","06","","","2","33",38,0,38,0,"202103","1244"
"8013543","521310","14","","","","M","3","00000000000000","3","02316537000190","","04","","","03","05","06","","","3","74",10,0,0,10,"202103","1244"
"8013543","521310","14","","","","M","3","00000000000000","3","02316537000190","","04","","","03","05","06","","","6","34",1,0,1,0,"202103","1244"
"8013543","521310","14","","","","M","3","00000000000000","3","02316537000190","","04","","","03","05","06","","","3","51",10,0,10,0,"202103","1244"
"8013543","521310","14","","","","M","3","00000000000000","3","02316537000190","","04","","","03","05","06","","","3","66",2,0,2,0,"202103","1244"
"2534924","521350","16","","","","M","3","00000000000000","3","01126341000170","","04","","","03","05","06","","","2","33",9,0,9,0,"202103","1244"
"2534924","521350","16","","","","M","3","00000000000000","3","01126341000170","","04","","","03","05","06","","","5","45",6,0,6,0,"202103","1244"
"2534924","521350","16","","","","M","3","00000000000000","3","01126341000170","","04","","","03","05","06","","","6","34",1,0,1,0,"202103","1244"
"2383985","521370","10","","","","M","3","00000000000000","3","01767722000139","","04","","","01","05","06","","","2","33",16,0,16,0,"202103","1244"
"2383985","521370","10","","","","M","3","00000000000000","3","01767722000139","","04","","","01","05","06","","","1","03",2,0,2,0,"202103","1244"
"2383985","521370","10","","","","M","3","00000000000000","3","01767722000139","","04","","","01","05","06","","","4","10",2,0,2,0,"202103","1244"
"2383985","521370","10","","","","M","3","00000000000000","3","01767722000139","","04","","","01","05","06","","","4","43",4,0,4,0,"202103","1244"
"2535637","521375","15","","","","M","3","00000000000000","3","25043571000134","","04","","","03","05","06","","","4","43",3,0,3,0,"202103","1244"
"2535637","521375","15","","","","M","3","00000000000000","3","25043571000134","","04","","","03","05","06","","","2","33",8,0,8,0,"202103","1244"
"2535637","521375","15","","","","M","3","00000000000000","3","25043571000134","","04","","","03","05","06","","","1","06",2,0,2,0,"202103","1244"
"2382466","521380","006","SUL","","","M","3","00000000000000","3","23773183000183","","04","","","03","05","06","","","3","65",3,0,3,0,"202103","1031"
"2382466","521380","006","SUL","","","M","3","00000000000000","3","23773183000183","","04","","","03","05","06","","","1","13",1,0,1,0,"202103","1031"
"2382466","521380","006","SUL","","","M","3","00000000000000","3","23773183000183","","04","","","03","05","06","","","4","43",3,0,3,0,"202103","1031"
"2382466","521380","006","SUL","","","M","3","00000000000000","3","23773183000183","","04","","","03","05","06","","","1","06",2,0,2,0,"202103","1031"
"2382466","521380","006","SUL","","","M","3","00000000000000","3","23773183000183","","04","","","03","05","06","","","3","66",30,0,30,0,"202103","1031"
"2382466","521380","006","SUL","","","M","3","00000000000000","3","23773183000183","","04","","","03","05","06","","","5","45",6,0,6,0,"202103","1031"
"2382466","521380","006","SUL","","","M","3","00000000000000","3","23773183000183","","04","","","03","05","06","","","2","33",10,0,10,0,"202103","1031"
"2382466","521380","006","SUL","","","M","3","00000000000000","3","23773183000183","","04","","","03","05","06","","","4","10",3,0,3,0,"202103","1031"
"2382466","521380","006","SUL","","","M","3","00000000000000","3","23773183000183","","04","","","03","05","06","","","1","03",5,0,5,0,"202103","1031"
"2382466","521380","006","SUL","","","M","3","00000000000000","3","23773183000183","","04","","","03","05","06","","","6","47",2,0,2,0,"202103","1031"
"2443023","521380","6","","","","M","3","09042420000105","1","00000000000000","","04","","","03","05","06","","","1","03",4,0,0,4,"202103","2062"
"2443023","521380","6","","","","M","3","09042420000105","1","00000000000000","","04","","","03","05","06","","","2","33",8,0,0,8,"202103","2062"
"2443023","521380","6","","","","M","3","09042420000105","1","00000000000000","","04","","","03","05","06","","","4","10",2,0,0,2,"202103","2062"
"2443023","521380","6","","","","M","3","09042420000105","1","00000000000000","","04","","","03","05","06","","","5","45",4,0,0,4,"202103","2062"
"2443023","521380","6","","","","M","3","09042420000105","1","00000000000000","","04","","","03","05","06","","","4","43",2,0,0,2,"202103","2062"
"2443031","521380","6","","","","M","3","02343630000194","1","00000000000000","","04","","","03","05","06","","","4","43",1,0,1,0,"202103","2062"
"2443031","521380","6","","","","M","3","02343630000194","1","00000000000000","","04","","","03","05","06","","","1","05",1,0,1,0,"202103","2062"
"2443031","521380","6","","","","M","3","02343630000194","1","00000000000000","","04","","","03","05","06","","","6","34",1,0,1,0,"202103","2062"
"2443031","521380","6","","","","M","3","02343630000194","1","00000000000000","","04","","","03","05","06","","","5","45",5,0,5,0,"202103","2062"
"2443031","521380","6","","","","M","3","02343630000194","1","00000000000000","","04","","","03","05","06","","","2","33",12,0,7,5,"202103","2062"
"2443031","521380","6","","","","M","3","02343630000194","1","00000000000000","","04","","","03","05","06","","","1","13",1,0,1,0,"202103","2062"
"2443031","521380","6","","","","M","3","02343630000194","1","00000000000000","","04","","","03","05","06","","","1","06",2,0,2,0,"202103","2062"
"2443031","521380","6","","","","M","3","02343630000194","1","00000000000000","","04","","","03","05","06","","","1","03",10,0,6,4,"202103","2062"
"2443031","521380","6","","","","M","3","02343630000194","1","00000000000000","","04","","","03","05","06","","","2","32",2,0,2,0,"202103","2062"
"2443031","521380","6","","","","M","3","02343630000194","1","00000000000000","","04","","","03","05","06","","","4","10",7,0,4,3,"202103","2062"
"7741960","521380","06","","","","M","3","00000000000000","3","23773183000183","","04","","","03","70","04","","","6","84",4,0,4,0,"202103","1031"
"2437198","521385","0004","","","","M","3","00000000000000","3","25043621000183","","04","","","01","05","06","","","4","10",1,0,1,0,"202103","1244"
"2437198","521385","0004","","","","M","3","00000000000000","3","25043621000183","","04","","","01","05","06","","","2","33",14,0,14,0,"202103","1244"
"2437198","521385","0004","","","","M","3","00000000000000","3","25043621000183","","04","","","01","05","06","","","1","03",1,0,1,0,"202103","1244"
"2437198","521385","0004","","","","M","3","00000000000000","3","25043621000183","","04","","","01","05","06","","","5","45",3,0,3,0,"202103","1244"
"2535165","521400","0009","","","","M","3","00000000000000","3","01135227000107","","04","","","03","05","06","","","3","66",1,0,1,0,"202103","1244"
"2535165","521400","0009","","","","M","3","00000000000000","3","01135227000107","","04","","","03","05","06","","","1","03",2,0,2,0,"202103","1244"
"2535165","521400","0009","","","","M","3","00000000000000","3","01135227000107","","04","","","03","05","06","","","5","45",4,0,4,0,"202103","1244"
"2535165","521400","0009","","","","M","3","00000000000000","3","01135227000107","","04","","","03","05","06","","","2","33",10,0,10,0,"202103","1244"
"2535165","521400","0009","","","","M","3","00000000000000","3","01135227000107","","04","","","03","05","06","","","4","43",4,0,4,0,"202103","1244"
"2333988","521405","13","","","","M","3","00000000000000","3","00163055000112","","04","","","03","05","06","","","4","10",2,0,2,0,"202103","1244"
"2333988","521405","13","","","","M","3","00000000000000","3","00163055000112","","04","","","03","05","06","","","1","03",2,0,2,0,"202103","1244"
"2333988","521405","13","","","","M","3","00000000000000","3","00163055000112","","04","","","03","05","06","","","5","45",4,0,4,0,"202103","1244"
"2333988","521405","13","","","","M","3","00000000000000","3","00163055000112","","04","","","03","05","06","","","4","43",4,0,4,0,"202103","1244"
"2333988","521405","13","","","","M","3","00000000000000","3","00163055000112","","04","","","03","05","06","","","2","33",4,0,4,0,"202103","1244"
"2333988","521405","13","","","","M","3","00000000000000","3","00163055000112","","04","","","03","05","06","","","1","06",2,0,2,0,"202103","1244"
"2382938","521410","13","","","","M","3","00000000000000","3","01799683000151","","04","","","01","05","06","","","5","45",5,0,5,0,"202103","1244"
"2382938","521410","13","","","","M","3","00000000000000","3","01799683000151","","04","","","01","05","06","","","2","33",10,0,10,0,"202103","1244"
"2382938","521410","13","","","","M","3","00000000000000","3","01799683000151","","04","","","01","05","06","","","1","03",2,0,2,0,"202103","1244"
"2382938","521410","13","","","","M","3","00000000000000","3","01799683000151","","04","","","01","05","06","","","4","10",2,0,2,0,"202103","1244"
"3461289","521440","01","","","","M","3","00000000000000","3","01373620000139","","04","","","03","05","06","","","5","45",4,0,4,0,"202103","1244"
"3461289","521440","01","","","","M","3","00000000000000","3","01373620000139","","04","","","03","05","06","","","1","03",1,0,1,0,"202103","1244"
"3461289","521440","01","","","","M","3","00000000000000","3","01373620000139","","04","","","03","05","06","","","4","43",4,0,4,0,"202103","1244"
"3461289","521440","01","","","","M","3","00000000000000","3","01373620000139","","04","","","03","05","06","","","2","33",7,0,7,0,"202103","1244"
"3461289","521440","01","","","","M","3","00000000000000","3","01373620000139","","04","","","03","05","06","","","3","51",1,0,0,1,"202103","1244"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","1","11",2,0,1,1,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","3","66",5,0,5,0,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","2","46",1,0,1,0,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","4","43",6,0,4,2,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","2","40",3,0,2,1,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","1","14",2,0,1,1,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","2","33",23,0,13,10,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","4","10",10,0,6,4,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","3","75",52,0,48,4,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","1","03",19,0,10,9,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","5","45",5,0,4,1,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","2","42",2,0,1,1,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","1","06",5,0,3,2,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","2","32",4,0,2,2,"202103","3999"
"2442019","521450","1","","","","M","3","01290253000100","1","00000000000000","","04","","","03","05","06","","","1","13",3,0,2,1,"202103","3999"
"9250794","521450","","","","","M","3","21724757000106","1","00000000000000","","04","","","03","07","04","","","6","47",30,0,0,30,"202103","2062"
"9627839","521450","","","","","M","3","26694109000160","1","00000000000000","","04","","","01","07","05","","","7","73",3,0,0,3,"202103","2062"
"9627839","521450","","","","","M","3","26694109000160","1","00000000000000","","04","","","01","07","05","","","6","47",5,0,0,5,"202103","2062"
"2442817","521460","12","","","","M","3","02216174000111","1","00000000000000","","04","","","03","05","06","","","2","33",20,0,0,20,"202103","2062"
"2442817","521460","12","","","","M","3","02216174000111","1","00000000000000","","04","","","03","05","06","","","1","03",6,0,0,6,"202103","2062"
"2442817","521460","12","","","","M","3","02216174000111","1","00000000000000","","04","","","03","05","06","","","4","10",5,0,0,5,"202103","2062"
"2442817","521460","12","","","","M","3","02216174000111","1","00000000000000","","04","","","03","05","06","","","5","45",5,0,0,5,"202103","2062"
"2534789","521460","12","","","","M","3","00000000000000","3","02215895000107","","04","","","03","05","06","","","2","33",24,0,24,0,"202103","1244"
"2534789","521460","12","","","","M","3","00000000000000","3","02215895000107","","04","","","03","05","06","","","3","66",2,0,2,0,"202103","1244"
"2534789","521460","12","","","","M","3","00000000000000","3","02215895000107","","04","","","03","05","06","","","1","03",10,0,10,0,"202103","1244"
"2534789","521460","12","","","","M","3","00000000000000","3","02215895000107","","04","","","03","05","06","","","1","06",2,0,2,0,"202103","1244"
"2534789","521460","12","","","","M","3","00000000000000","3","02215895000107","","04","","","03","05","06","","","5","45",6,0,6,0,"202103","1244"
"2534789","521460","12","","","","M","3","00000000000000","3","02215895000107","","04","","","03","05","06","","","5","68",5,0,5,0,"202103","1244"
"2534789","521460","12","","","","M","3","00000000000000","3","02215895000107","","04","","","03","05","06","","","4","43",9,0,9,0,"202103","1244"
"2534789","521460","12","","","","M","3","00000000000000","3","02215895000107","","04","","","03","05","06","","","4","10",4,0,4,0,"202103","1244"
"7681585","521460","","","","","M","3","08766018000100","1","00000000000000","","04","","","01","05","03","","","2","33",6,0,0,6,"202103","2062"
"7681585","521460","","","","","M","3","08766018000100","1","00000000000000","","04","","","01","05","03","","","1","03",1,0,0,1,"202103","2062"
"7681585","521460","","","","","M","3","08766018000100","1","00000000000000","","04","","","01","05","03","","","1","15",1,0,0,1,"202103","2062"
"7681585","521460","","","","","M","3","08766018000100","1","00000000000000","","04","","","01","05","03","","","4","10",1,0,0,1,"202103","2062"
"7779011","521470","","","","","M","3","00000000000000","3","01135409000188","","04","","","01","15","04","","","4","43",1,0,1,0,"202103","1244"
"7779011","521470","","","","","M","3","00000000000000","3","01135409000188","","04","","","01","15","04","","","2","33",2,0,2,0,"202103","1244"
"7779011","521470","","","","","M","3","00000000000000","3","01135409000188","","04","","","01","15","04","","","5","45",1,0,1,0,"202103","1244"
"2437023","521483","0009","","","","M","3","00000000000000","3","00236968000111","","04","","","03","05","06","","","1","02",1,0,1,0,"202103","1244"
"2437023","521483","0009","","","","M","3","00000000000000","3","00236968000111","","04","","","03","05","06","","","1","03",2,0,2,0,"202103","1244"
"2437023","521483","0009","","","","M","3","00000000000000","3","00236968000111","","04","","","03","05","06","","","6","34",1,0,1,0,"202103","1244"
"2437023","521483","0009","","","","M","3","00000000000000","3","00236968000111","","04","","","03","05","06","","","1","06",3,0,3,0,"202103","1244"
"2437023","521483","0009","","","","M","3","00000000000000","3","00236968000111","","04","","","03","05","06","","","2","36",4,0,4,0,"202103","1244"
"2437023","521483","0009","","","","M","3","00000000000000","3","00236968000111","","04","","","03","05","06","","","5","45",3,0,3,0,"202103","1244"
"2437023","521483","0009","","","","M","3","00000000000000","3","00236968000111","","04","","","03","05","06","","","4","10",8,0,8,0,"202103","1244"
"2437023","521483","0009","","","","M","3","00000000000000","3","00236968000111","","04","","","03","05","06","","","4","43",7,0,7,0,"202103","1244"
"2437023","521483","0009","","","","M","3","00000000000000","3","00236968000111","","04","","","03","05","06","","","2","33",16,0,16,0,"202103","1244"
"2382237","521520","10","","","","M","3","00000000000000","3","00006874000156","","04","","","01","05","06","","","4","43",1,0,1,0,"202103","1244"
"2382237","521520","10","","","","M","3","00000000000000","3","00006874000156","","04","","","01","05","06","","","1","03",1,0,1,0,"202103","1244"
"2382237","521520","10","","","","M","3","00000000000000","3","00006874000156","","04","","","01","05","06","","","2","33",6,0,6,0,"202103","1244"
"2382237","521520","10","","","","M","3","00000000000000","3","00006874000156","","04","","","01","05","06","","","4","10",1,0,1,0,"202103","1244"
"2442450","521530","01","","","","M","3","01797117000100","1","00000000000000","","04","","","03","05","04","","","1","03",5,0,4,1,"202103","2062"
"2442450","521530","01","","","","M","3","01797117000100","1","00000000000000","","04","","","03","05","04","","","2","33",11,0,7,4,"202103","2062"
"2442450","521530","01","","","","M","3","01797117000100","1","00000000000000","","04","","","03","05","04","","","5","45",6,0,4,2,"202103","2062"
"2442450","521530","01","","","","M","3","01797117000100","1","00000000000000","","04","","","03","05","04","","","4","10",6,0,4,2,"202103","2062"
"2442302","521550","007","","","","M","3","00000000000000","3","01131010000129","","04","","","03","05","06","","","4","43",2,0,2,0,"202103","1244"
"2442302","521550","007","","","","M","3","00000000000000","3","01131010000129","","04","","","03","05","06","","","4","10",2,0,2,0,"202103","1244"
"2442302","521550","007","","","","M","3","00000000000000","3","01131010000129","","04","","","03","05","06","","","5","45",8,0,8,0,"202103","1244"
"2442302","521550","007","","","","M","3","00000000000000","3","01131010000129","","04","","","03","05","06","","","2","33",17,0,17,0,"202103","1244"
"2442302","521550","007","","","","M","3","00000000000000","3","01131010000129","","04","","","03","05","06","","","1","03",2,0,2,0,"202103","1244"
"2437171","521560","3","","","","M","3","00000000000000","3","01170331000132","","04","","","03","05","06","","","1","06",2,0,2,0,"202103","1244"
"2437171","521560","3","","","","M","3","00000000000000","3","01170331000132","","04","","","03","05","06","","","4","43",3,0,3,0,"202103","1244"
"2437171","521560","3","","","","M","3","00000000000000","3","01170331000132","","04","","","03","05","06","","","4","10",3,0,3,0,"202103","1244"
"2437171","521560","3","","","","M","3","00000000000000","3","01170331000132","","04","","","03","05","06","","","5","45",5,0,5,0,"202103","1244"
"2437171","521560","3","","","","M","3","00000000000000","3","01170331000132","","04","","","03","05","06","","","2","33",10,0,10,0,"202103","1244"
"2437171","521560","3","","","","M","3","00000000000000","3","01170331000132","","04","","","03","05","06","","","2","87",4,0,0,4,"202103","1244"
"2437171","521560","3","","","","M","3","00000000000000","3","01170331000132","","04","","","03","05","06","","","1","03",5,0,5,0,"202103","1244"
"2437171","521560","3","","","","M","3","00000000000000","3","01170331000132","","04","","","03","05","06","","","3","66",2,0,2,0,"202103","1244"
"7102003","521560","","","","","M","3","37993607000391","1","00000000000000","","04","","","02","36","03","","","6","48",1,0,0,1,"202103","3999"
"3485536","521565","10","","","","M","3","00000000000000","3","24858102000100","","04","","","03","05","06","","","4","10",2,0,2,0,"202103","1244"
"3485536","521565","10","","","","M","3","00000000000000","3","24858102000100","","04","","","03","05","06","","","2","33",11,0,11,0,"202103","1244"
"3485536","521565","10","","","","M","3","00000000000000","3","24858102000100","","04","","","03","05","06","","","1","03",2,0,2,0,"202103","1244"
"3485536","521565","10","","","","M","3","00000000000000","3","24858102000100","","04","","","03","05","06","","","5","45",4,0,4,0,"202103","1244"
"2506947","521570","11","","","","M","3","02393874000181","1","00000000000000","","04","","","03","05","06","","","2","33",10,0,1,9,"202103","2062"
"2506947","521570","11","","","","M","3","02393874000181","1","00000000000000","","04","","","03","05","06","","","1","06",5,0,0,5,"202103","2062"
"2506947","521570","11","","","","M","3","02393874000181","1","00000000000000","","04","","","03","05","06","","","5","45",7,0,0,7,"202103","2062"
"2506947","521570","11","","","","M","3","02393874000181","1","00000000000000","","04","","","03","05","06","","","5","68",1,0,0,1,"202103","2062"
"2506947","521570","11","","","","M","3","02393874000181","1","00000000000000","","04","","","03","05","06","","","4","10",5,0,3,2,"202103","2062"
"2506947","521570","11","","","","M","3","02393874000181","1","00000000000000","","04","","","03","05","06","","","1","03",5,0,2,3,"202103","2062"
"2436914","521580","007","","","","M","3","00000000000000","3","01181239000178","","04","","","01","05","06","","","2","33",6,0,6,0,"202103","1244"
"2436914","521580","007","","","","M","3","00000000000000","3","01181239000178","","04","","","01","05","06","","","5","45",1,0,1,0,"202103","1244"
"2436914","521580","007","","","","M","3","00000000000000","3","01181239000178","","04","","","01","05","06","","","4","43",2,0,2,0,"202103","1244"
"2437775","521590","12","","","","M","3","00000000000000","3","01178573000172","","04","","","03","05","06","","","1","03",2,0,2,0,"202103","1244"
"2437775","521590","12","","","","M","3","00000000000000","3","01178573000172","","04","","","03","05","06","","","2","33",10,0,10,0,"202103","1244"
"2437775","521590","12","","","","M","3","00000000000000","3","01178573000172","","04","","","03","05","06","","","4","10",2,0,2,0,"202103","1244"
"2437775","521590","12","","","","M","3","00000000000000","3","01178573000172","","04","","","03","05","06","","","4","43",2,0,2,0,"202103","1244"
"2437775","521590","12","","","","M","3","00000000000000","3","01178573000172","","04","","","03","05","06","","","5","45",3,0,3,0,"202103","1244"
"2382148","521600","06","","","","M","3","00000000000000","3","00079830000156","","04","","","03","15","06","","","6","49",1,0,1,0,"202103","1244"
"2382148","521600","06","","","","M","3","00000000000000","3","00079830000156","","04","","","03","15","06","","","2","33",6,0,6,0,"202103","1244"
"2382148","521600","06","","","","M","3","00000000000000","3","00079830000156","","04","","","03","15","06","","","5","45",2,0,2,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","6","49",1,0,1,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","4","10",3,0,3,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","2","46",1,0,1,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","2","32",1,0,1,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","3","94",1,0,1,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","5","68",1,0,1,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","3","96",1,0,0,1,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","3","95",2,0,2,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","2","42",1,0,1,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","2","40",1,0,1,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","2","38",1,0,1,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","2","35",1,0,1,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","4","43",2,0,2,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","1","06",1,0,1,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","2","33",6,0,6,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","5","45",4,0,4,0,"202103","1244"
"2383578","521630","15","","","","M","3","00000000000000","3","02056745000106","","04","","","03","05","06","","","1","03",3,0,3,0,"202103","1244"
"6277578","521640","","","","","M","3","00000000000000","3","02394765000189","","04","","","01","05","06","","","5","45",2,0,2,0,"202103","1244"
"6277578","521640","","","","","M","3","00000000000000","3","02394765000189","","04","","","01","05","06","","","2","36",2,0,2,0,"202103","1244"
"6277578","521640","","","","","M","3","00000000000000","3","02394765000189","","04","","","01","05","06","","","4","43",2,0,2,0,"202103","1244"
"6277578","521640","","","","","M","3","00000000000000","3","02394765000189","","04","","","01","05","06","","","4","10",2,0,2,0,"202103","1244"
"6277578","521640","","","","","M","3","00000000000000","3","02394765000189","","04","","","01","05","06","","","3","66",1,0,1,0,"202103","1244"
"6277578","521640","","","","","M","3","00000000000000","3","02394765000189","","04","","","01","05","06","","","2","33",6,0,6,0,"202103","1244"
"6277578","521640","","","","","M","3","00000000000000","3","02394765000189","","04","","","01","05","06","","","6","34",2,0,2,0,"202103","1244"
"6277578","521640","","","","","M","3","00000000000000","3","02394765000189","","04","","","01","05","06","","","1","03",4,0,4,0,"202103","1244"
"2442027","521680","1","","","","M","3","01299825000111","1","00000000000000","","04","","","03","05","06","","","1","03",1,0,1,0,"202103","2062"
"2442027","521680","1","","","","M","3","01299825000111","1","00000000000000","","04","","","03","05","06","","","5","45",3,0,3,0,"202103","2062"
"2442027","521680","1","","","","M","3","01299825000111","1","00000000000000","","04","","","03","05","06","","","2","33",21,0,19,2,"202103","2062"
"2442027","521680","1","","","","M","3","01299825000111","1","00000000000000","","04","","","03","05","06","","","4","43",1,0,1,0,"202103","2062"
"2382490","521710","1","","","","M","3","00000000000000","3","01179647000195","","04","","","03","05","06","","","1","03",5,0,5,0,"202103","1244"
"2382490","521710","1","","","","M","3","00000000000000","3","01179647000195","","04","","","03","05","06","","","4","43",1,0,1,0,"202103","1244"
"2382490","521710","1","","","","M","3","00000000000000","3","01179647000195","","04","","","03","05","06","","","2","87",4,0,4,0,"202103","1244"
"2382490","521710","1","","","","M","3","00000000000000","3","01179647000195","","04","","","03","05","06","","","3","96",10,0,0,10,"202103","1244"
"2382490","521710","1","","","","M","3","00000000000000","3","01179647000195","","04","","","03","05","06","","","4","10",4,0,4,0,"202103","1244"
"2382490","521710","1","","","","M","3","00000000000000","3","01179647000195","","04","","","03","05","06","","","5","45",3,0,3,0,"202103","1244"
"2382490","521710","1","","","","M","3","00000000000000","3","01179647000195","","04","","","03","05","06","","","2","33",17,0,17,0,"202103","1244"
"2382490","521710","1","","","","M","3","00000000000000","3","01179647000195","","04","","","03","05","06","","","3","66",2,0,2,0,"202103","1244"
"2442205","521710","1","","","","M","3","01404201000117","1","00000000000000","","04","","","03","05","06","","","1","13",2,0,1,1,"202103","3999"
"2442205","521710","1","","","","M","3","01404201000117","1","00000000000000","","04","","","03","05","06","","","4","43",3,0,2,1,"202103","3999"
"2442205","521710","1","","","","M","3","01404201000117","1","00000000000000","","04","","","03","05","06","","","6","34",4,0,3,1,"202103","3999"
"2442205","521710","1","","","","M","3","01404201000117","1","00000000000000","","04","","","03","05","06","","","1","06",3,0,2,1,"202103","3999"
"2442205","521710","1","","","","M","3","01404201000117","1","00000000000000","","04","","","03","05","06","","","1","03",4,0,3,1,"202103","3999"
"2442205","521710","1","","","","M","3","01404201000117","1","00000000000000","","04","","","03","05","06","","","2","36",3,0,2,1,"202103","3999"
"2442205","521710","1","","","","M","3","01404201000117","1","00000000000000","","04","","","03","05","06","","","2","33",9,0,7,2,"202103","3999"
"2442205","521710","1","","","","M","3","01404201000117","1","00000000000000","","04","","","03","05","06","","","4","10",4,0,3,1,"202103","3999"
